Business,Entertainment,Politics,Sport,Tech,Healthcare,Academic,Media & News
0.0,0.0,2.0,0.0,3.0,0.0,2.5,4.416666666666667
0.0,0.0,2.0,0.0,3.0,0.0,2.5,4.416666666666667
4.4,0.0,0.0,2.0,0.0,2.0,2.5,0.0
4.4,0.0,0.0,2.0,0.0,2.0,2.5,0.0
4.4,0.0,0.0,2.0,0.0,2.0,2.5,0.0
4.4,0.0,0.0,2.0,0.0,2.0,2.5,0.0
4.4,0.0,0.0,2.0,0.0,2.0,2.5,0.0
4.4,0.0,0.0,2.0,0.0,2.0,2.5,0.0
4.4,0.0,0.0,2.0,0.0,2.0,2.5,0.0
4.4,0.0,0.0,2.0,0.0,2.0,2.5,0.0
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,4.2,3.0,0.0,4.416666666666667,2.0,0.0,3.25
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
0.0,0.0,4.416666666666667,0.0,3.875,2.5,3.5,2.5
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
4.333333333333333,3.0,0.0,4.5,0.0,0.0,4.0,2.25
0.0,0.0,4.3,2.5,0.0,3.0,3.0,0.0
0.0,0.0,4.3,2.5,0.0,3.0,3.0,0.0
0.0,0.0,4.3,2.5,0.0,3.0,3.0,0.0
0.0,0.0,4.3,2.5,0.0,3.0,3.0,0.0
0.0,0.0,4.3,2.5,0.0,3.0,3.0,0.0
0.0,0.0,4.3,2.5,0.0,3.0,3.0,0.0
0.0,0.0,4.3,2.5,0.0,3.0,3.0,0.0
0.0,0.0,4.3,2.5,0.0,3.0,3.0,0.0
3.0,0.0,0.0,3.375,0.0,2.5,4.583333333333333,0.0
3.0,0.0,0.0,3.375,0.0,2.5,4.583333333333333,0.0
3.0,0.0,0.0,3.375,0.0,2.5,4.583333333333333,0.0
3.0,0.0,0.0,3.375,0.0,2.5,4.583333333333333,0.0
3.0,0.0,0.0,3.375,0.0,2.5,4.583333333333333,0.0
3.0,0.0,0.0,3.375,0.0,2.5,4.583333333333333,0.0
3.0,0.0,0.0,3.375,0.0,2.5,4.583333333333333,0.0
3.0,0.0,0.0,3.375,0.0,2.5,4.583333333333333,0.0
3.0,0.0,0.0,3.375,0.0,2.5,4.583333333333333,0.0
0.0,2.0,0.0,2.5,4.3,0.0,2.25,0.0
0.0,2.0,0.0,2.5,4.3,0.0,2.25,0.0
0.0,2.0,0.0,2.5,4.3,0.0,2.25,0.0
0.0,2.0,0.0,2.5,4.3,0.0,2.25,0.0
0.0,2.0,0.0,2.5,4.3,0.0,2.25,0.0
0.0,2.0,0.0,2.5,4.3,0.0,2.25,0.0
0.0,2.0,0.0,2.5,4.3,0.0,2.25,0.0
0.0,2.0,0.0,2.5,4.3,0.0,2.25,0.0
3.9,2.5,0.0,0.0,0.0,0.0,3.0,3.0
3.9,2.5,0.0,0.0,0.0,0.0,3.0,3.0
3.9,2.5,0.0,0.0,0.0,0.0,3.0,3.0
3.9,2.5,0.0,0.0,0.0,0.0,3.0,3.0
3.9,2.5,0.0,0.0,0.0,0.0,3.0,3.0
3.9,2.5,0.0,0.0,0.0,0.0,3.0,3.0
3.9,2.5,0.0,0.0,0.0,0.0,3.0,3.0
3.9,2.5,0.0,0.0,0.0,0.0,3.0,3.0
0.0,4.5,2.5,0.0,0.0,2.25,0.0,0.0
0.0,4.5,2.5,0.0,0.0,2.25,0.0,0.0
0.0,4.5,2.5,0.0,0.0,2.25,0.0,0.0
0.0,4.5,2.5,0.0,0.0,2.25,0.0,0.0
0.0,4.5,2.5,0.0,0.0,2.25,0.0,0.0
0.0,4.5,2.5,0.0,0.0,2.25,0.0,0.0
0.0,4.5,2.5,0.0,0.0,2.25,0.0,0.0
0.0,4.5,2.5,0.0,0.0,2.25,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.0,2.5,2.5
0.0,0.0,0.0,0.0,0.0,4.0,2.5,2.5
0.0,0.0,0.0,0.0,0.0,4.0,2.5,2.5
0.0,0.0,0.0,0.0,0.0,4.0,2.5,2.5
0.0,0.0,0.0,0.0,0.0,4.0,2.5,2.5
0.0,0.0,0.0,0.0,0.0,4.0,2.5,2.5
0.0,0.0,0.0,0.0,0.0,4.0,2.5,2.5
0.0,0.0,0.0,0.0,0.0,4.0,2.5,2.5
0.0,2.5,0.0,0.0,2.0,3.0,0.0,3.9166666666666665
0.0,2.5,0.0,0.0,2.0,3.0,0.0,3.9166666666666665
0.0,2.5,0.0,0.0,2.0,3.0,0.0,3.9166666666666665
0.0,2.5,0.0,0.0,2.0,3.0,0.0,3.9166666666666665
0.0,2.5,0.0,0.0,2.0,3.0,0.0,3.9166666666666665
0.0,2.5,0.0,0.0,2.0,3.0,0.0,3.9166666666666665
0.0,2.5,0.0,0.0,2.0,3.0,0.0,3.9166666666666665
0.0,2.5,0.0,0.0,2.0,3.0,0.0,3.9166666666666665
0.0,2.5,0.0,0.0,2.0,3.0,0.0,3.9166666666666665
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
4.0,3.0,2.0,4.142857142857143,0.0,0.0,4.4,2.0
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,4.5,3.75,2.0,4.0,4.333333333333333,0.0,2.5
0.0,0.0,0.0,2.5,4.1,2.5,2.5,0.0
0.0,0.0,0.0,2.5,4.1,2.5,2.5,0.0
0.0,0.0,0.0,2.5,4.1,2.5,2.5,0.0
0.0,0.0,0.0,2.5,4.1,2.5,2.5,0.0
0.0,0.0,0.0,2.5,4.1,2.5,2.5,0.0
0.0,0.0,0.0,2.5,4.1,2.5,2.5,0.0
0.0,0.0,0.0,2.5,4.1,2.5,2.5,0.0
0.0,0.0,0.0,2.5,4.1,2.5,2.5,0.0
0.0,0.0,4.3,3.0,0.0,0.0,2.5,0.0
0.0,0.0,4.3,3.0,0.0,0.0,2.5,0.0
0.0,0.0,4.3,3.0,0.0,0.0,2.5,0.0
0.0,0.0,4.3,3.0,0.0,0.0,2.5,0.0
0.0,0.0,4.3,3.0,0.0,0.0,2.5,0.0
0.0,0.0,4.3,3.0,0.0,0.0,2.5,0.0
0.0,0.0,4.3,3.0,0.0,0.0,2.5,0.0
0.0,0.0,4.3,3.0,0.0,0.0,2.5,0.0
4.0,0.0,0.0,0.0,0.0,2.25,0.0,3.0
4.0,0.0,0.0,0.0,0.0,2.25,0.0,3.0
4.0,0.0,0.0,0.0,0.0,2.25,0.0,3.0
4.0,0.0,0.0,0.0,0.0,2.25,0.0,3.0
4.0,0.0,0.0,0.0,0.0,2.25,0.0,3.0
4.0,0.0,0.0,0.0,0.0,2.25,0.0,3.0
4.0,0.0,0.0,0.0,0.0,2.25,0.0,3.0
4.0,0.0,0.0,0.0,0.0,2.25,0.0,3.0
3.5,3.5,4.5,2.5,0.0,3.0,2.5,4.166666666666667
3.5,3.5,4.5,2.5,0.0,3.0,2.5,4.166666666666667
3.5,3.5,4.5,2.5,0.0,3.0,2.5,4.166666666666667
3.5,3.5,4.5,2.5,0.0,3.0,2.5,4.166666666666667
3.5,3.5,4.5,2.5,0.0,3.0,2.5,4.166666666666667
3.5,3.5,4.5,2.5,0.0,3.0,2.5,4.166666666666667
3.5,3.5,4.5,2.5,0.0,3.0,2.5,4.166666666666667
3.5,3.5,4.5,2.5,0.0,3.0,2.5,4.166666666666667
3.5,3.5,4.5,2.5,0.0,3.0,2.5,4.166666666666667
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
0.0,4.25,2.0,0.0,3.928571428571429,2.5,2.5,4.2
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
5.0,2.0,3.75,5.0,0.0,2.0,4.583333333333333,4.666666666666667
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
4.3,2.5,0.0,0.0,0.0,4.3,2.5,4.5
0.0,2.0,4.3,0.0,0.0,2.5,3.0,2.0
0.0,2.0,4.3,0.0,0.0,2.5,3.0,2.0
0.0,2.0,4.3,0.0,0.0,2.5,3.0,2.0
0.0,2.0,4.3,0.0,0.0,2.5,3.0,2.0
0.0,2.0,4.3,0.0,0.0,2.5,3.0,2.0
0.0,2.0,4.3,0.0,0.0,2.5,3.0,2.0
0.0,2.0,4.3,0.0,0.0,2.5,3.0,2.0
0.0,2.0,4.3,0.0,0.0,2.5,3.0,2.0
0.0,2.0,4.1,3.0,0.0,3.0,0.0,3.5
0.0,2.0,4.1,3.0,0.0,3.0,0.0,3.5
0.0,2.0,4.1,3.0,0.0,3.0,0.0,3.5
0.0,2.0,4.1,3.0,0.0,3.0,0.0,3.5
0.0,2.0,4.1,3.0,0.0,3.0,0.0,3.5
0.0,2.0,4.1,3.0,0.0,3.0,0.0,3.5
0.0,2.0,4.1,3.0,0.0,3.0,0.0,3.5
0.0,2.0,4.1,3.0,0.0,3.0,0.0,3.5
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
3.0,4.3,4.2,0.0,0.0,5.0,2.25,4.0
4.0,2.0,2.5,4.0,2.0,0.0,4.333333333333333,0.0
4.0,2.0,2.5,4.0,2.0,0.0,4.333333333333333,0.0
4.0,2.0,2.5,4.0,2.0,0.0,4.333333333333333,0.0
4.0,2.0,2.5,4.0,2.0,0.0,4.333333333333333,0.0
4.0,2.0,2.5,4.0,2.0,0.0,4.333333333333333,0.0
4.0,2.0,2.5,4.0,2.0,0.0,4.333333333333333,0.0
4.0,2.0,2.5,4.0,2.0,0.0,4.333333333333333,0.0
4.0,2.0,2.5,4.0,2.0,0.0,4.333333333333333,0.0
4.0,2.0,2.5,4.0,2.0,0.0,4.333333333333333,0.0
0.0,2.5,2.5,4.5,0.0,2.5,4.5,0.0
0.0,2.5,2.5,4.5,0.0,2.5,4.5,0.0
0.0,2.5,2.5,4.5,0.0,2.5,4.5,0.0
0.0,2.5,2.5,4.5,0.0,2.5,4.5,0.0
0.0,2.5,2.5,4.5,0.0,2.5,4.5,0.0
0.0,2.5,2.5,4.5,0.0,2.5,4.5,0.0
0.0,2.5,2.5,4.5,0.0,2.5,4.5,0.0
0.0,2.5,2.5,4.5,0.0,2.5,4.5,0.0
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
0.0,2.5,4.0,2.0,0.0,0.0,2.5,4.0625
2.25,0.0,2.0,0.0,0.0,0.0,4.166666666666667,2.0
2.25,0.0,2.0,0.0,0.0,0.0,4.166666666666667,2.0
2.25,0.0,2.0,0.0,0.0,0.0,4.166666666666667,2.0
2.25,0.0,2.0,0.0,0.0,0.0,4.166666666666667,2.0
2.25,0.0,2.0,0.0,0.0,0.0,4.166666666666667,2.0
2.25,0.0,2.0,0.0,0.0,0.0,4.166666666666667,2.0
2.25,0.0,2.0,0.0,0.0,0.0,4.166666666666667,2.0
2.25,0.0,2.0,0.0,0.0,0.0,4.166666666666667,2.0
2.25,0.0,2.0,0.0,0.0,0.0,4.166666666666667,2.0
0.0,4.3,0.0,2.25,2.5,0.0,2.0,0.0
0.0,4.3,0.0,2.25,2.5,0.0,2.0,0.0
0.0,4.3,0.0,2.25,2.5,0.0,2.0,0.0
0.0,4.3,0.0,2.25,2.5,0.0,2.0,0.0
0.0,4.3,0.0,2.25,2.5,0.0,2.0,0.0
0.0,4.3,0.0,2.25,2.5,0.0,2.0,0.0
0.0,4.3,0.0,2.25,2.5,0.0,2.0,0.0
0.0,4.3,0.0,2.25,2.5,0.0,2.0,0.0
2.5,4.6,0.0,0.0,4.0,3.0,3.0,0.0
2.5,4.6,0.0,0.0,4.0,3.0,3.0,0.0
2.5,4.6,0.0,0.0,4.0,3.0,3.0,0.0
2.5,4.6,0.0,0.0,4.0,3.0,3.0,0.0
2.5,4.6,0.0,0.0,4.0,3.0,3.0,0.0
2.5,4.6,0.0,0.0,4.0,3.0,3.0,0.0
2.5,4.6,0.0,0.0,4.0,3.0,3.0,0.0
2.5,4.6,0.0,0.0,4.0,3.0,3.0,0.0
3.5,3.0,4.0,0.0,0.0,0.0,2.0,4.583333333333333
3.5,3.0,4.0,0.0,0.0,0.0,2.0,4.583333333333333
3.5,3.0,4.0,0.0,0.0,0.0,2.0,4.583333333333333
3.5,3.0,4.0,0.0,0.0,0.0,2.0,4.583333333333333
3.5,3.0,4.0,0.0,0.0,0.0,2.0,4.583333333333333
3.5,3.0,4.0,0.0,0.0,0.0,2.0,4.583333333333333
3.5,3.0,4.0,0.0,0.0,0.0,2.0,4.583333333333333
3.5,3.0,4.0,0.0,0.0,0.0,2.0,4.583333333333333
3.5,3.0,4.0,0.0,0.0,0.0,2.0,4.583333333333333
0.0,3.0,0.0,4.0,3.0,4.4,0.0,0.0
0.0,3.0,0.0,4.0,3.0,4.4,0.0,0.0
0.0,3.0,0.0,4.0,3.0,4.4,0.0,0.0
0.0,3.0,0.0,4.0,3.0,4.4,0.0,0.0
0.0,3.0,0.0,4.0,3.0,4.4,0.0,0.0
0.0,3.0,0.0,4.0,3.0,4.4,0.0,0.0
0.0,3.0,0.0,4.0,3.0,4.4,0.0,0.0
0.0,3.0,0.0,4.0,3.0,4.4,0.0,0.0
4.5,2.5,3.0,4.2,3.0,2.0,3.5,0.0
4.5,2.5,3.0,4.2,3.0,2.0,3.5,0.0
4.5,2.5,3.0,4.2,3.0,2.0,3.5,0.0
4.5,2.5,3.0,4.2,3.0,2.0,3.5,0.0
4.5,2.5,3.0,4.2,3.0,2.0,3.5,0.0
4.5,2.5,3.0,4.2,3.0,2.0,3.5,0.0
4.5,2.5,3.0,4.2,3.0,2.0,3.5,0.0
4.5,2.5,3.0,4.2,3.0,2.0,3.5,0.0
0.0,4.5,2.5,0.0,4.4,3.0,0.0,4.5
0.0,4.5,2.5,0.0,4.4,3.0,0.0,4.5
0.0,4.5,2.5,0.0,4.4,3.0,0.0,4.5
0.0,4.5,2.5,0.0,4.4,3.0,0.0,4.5
0.0,4.5,2.5,0.0,4.4,3.0,0.0,4.5
0.0,4.5,2.5,0.0,4.4,3.0,0.0,4.5
0.0,4.5,2.5,0.0,4.4,3.0,0.0,4.5
0.0,4.5,2.5,0.0,4.4,3.0,0.0,4.5
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,0.0,4.375,0.0,3.0,0.0,3.0,4.142857142857143
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.0,4.0,0.0,3.0,2.25,4.5,5.0
0.0,4.75,0.0,0.0,3.5,2.5,3.0,4.5
0.0,4.75,0.0,0.0,3.5,2.5,3.0,4.5
0.0,4.75,0.0,0.0,3.5,2.5,3.0,4.5
0.0,4.75,0.0,0.0,3.5,2.5,3.0,4.5
0.0,4.75,0.0,0.0,3.5,2.5,3.0,4.5
0.0,4.75,0.0,0.0,3.5,2.5,3.0,4.5
0.0,4.75,0.0,0.0,3.5,2.5,3.0,4.5
0.0,4.75,0.0,0.0,3.5,2.5,3.0,4.5
0.0,4.75,0.0,0.0,3.5,2.5,3.0,4.5
2.5,0.0,0.0,4.5,2.5,0.0,4.416666666666667,0.0
2.5,0.0,0.0,4.5,2.5,0.0,4.416666666666667,0.0
2.5,0.0,0.0,4.5,2.5,0.0,4.416666666666667,0.0
2.5,0.0,0.0,4.5,2.5,0.0,4.416666666666667,0.0
2.5,0.0,0.0,4.5,2.5,0.0,4.416666666666667,0.0
2.5,0.0,0.0,4.5,2.5,0.0,4.416666666666667,0.0
2.5,0.0,0.0,4.5,2.5,0.0,4.416666666666667,0.0
2.5,0.0,0.0,4.5,2.5,0.0,4.416666666666667,0.0
2.5,0.0,0.0,4.5,2.5,0.0,4.416666666666667,0.0
2.5,0.0,0.0,0.0,0.0,4.7,0.0,2.5
2.5,0.0,0.0,0.0,0.0,4.7,0.0,2.5
2.5,0.0,0.0,0.0,0.0,4.7,0.0,2.5
2.5,0.0,0.0,0.0,0.0,4.7,0.0,2.5
2.5,0.0,0.0,0.0,0.0,4.7,0.0,2.5
2.5,0.0,0.0,0.0,0.0,4.7,0.0,2.5
2.5,0.0,0.0,0.0,0.0,4.7,0.0,2.5
2.5,0.0,0.0,0.0,0.0,4.7,0.0,2.5
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
4.0,5.0,4.1,3.0,0.0,3.1666666666666665,0.0,4.166666666666667
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
0.0,4.0,3.5,3.0,4.0,4.142857142857143,3.0,3.0
